from_stop,to_stop,cost_km
4492,9026,0.824
4493,0,32.7573
4493,2479,0.9213
4493,2721,1.1228
4493,4429,0.9133
4493,4493,0.0
4493,5516,1.1401
4493,6825,1.07
4493,6896,0.7193
4493,6907,0.657
4493,7116,0.8408
4493,9177,1.0371
4493,9367,0.7681
4494,0,30.6634
4494,86,0.3626
4494,196,0.6129
4494,3499,0.4062
4494,4494,0.0
4494,4560,1.043
4494,4955,0.9299
4494,5483,0.6599
4494,8219,0.7807
4494,8977,0.9844
4494,9234,0.6008
4494,9462,0.0537
4495,0,15.745
4495,1708,1.0671
4495,2275,0.6309
4495,3338,0.8716
4495,3555,1.0515
4495,4495,0.0
4495,5036,0.6063
4495,7215,0.5034
4495,8695,0.4904
4495,8739,1.3004
4495,8958,0.1203
4495,9322,0.4905
4496,0,23.1218
4496,1279,0.7615
4496,2582,1.1259
4496,3557,0.3953
4496,4496,0.0
4496,4511,1.2091
4496,5506,1.0646
4496,5884,1.0376
4496,6055,0.3989
4496,8163,1.0697
4496,8385,0.3164
4496,9081,1.2232
4497,0,16.5904
4497,772,0.7502
4497,1119,0.4142
4497,1734,0.28
4497,4186,0.826
4497,4497,0.0
4497,6260,0.9131
4497,6495,0.7249
4497,7300,0.7229
4497,7962,0.6994
4497,8822,0.4078
4497,9452,0.9277
4498,0,7.7082
4498,2958,0.8728
4498,4498,0.0
4498,4839,0.94
4498,4981,1.2707
4498,5600,0.5242
4498,5613,1.1749
4498,6346,1.1328
4498,6388,1.2308
4498,6677,0.5951
4498,9872,0.5543
4498,9920,1.1685
4499,0,5.2427
4499,1229,0.8965
4499,2024,0.6523
4499,2057,0.9262
4499,2129,0.8846
4499,3489,0.8085
4499,4499,0.0
4499,4784,0.3846
4499,5233,0.8933
4499,5874,0.5089
4499,5940,0.9974
4499,7486,0.1998
4500,0,25.6906
4500,8,0.8091
4500,2691,0.8525
4500,3463,0.2396
4500,3968,1.0542
4500,4500,0.0
4500,6724,0.7543
4500,8388,0.7415
4500,8431,0.7811
4500,8625,0.948
4500,8926,0.6314
4500,9089,0.8676
4501,0,30.849
4501,27,0.5254
4501,306,0.3668
4501,4501,0.0
4501,6126,0.7962
4501,6321,0.5476
4501,6799,0.8746
4501,7333,0.358
4501,7533,0.929
4501,8745,0.6127
4501,8797,0.8179
4501,9788,0.9167
4502,0,18.9372
4502,1021,0.7489
4502,1829,0.5252
4502,2176,0.885
4502,2532,0.4819
4502,2567,0.7247
4502,3034,0.8034
4502,3181,0.224
4502,4502,0.0
4502,4561,0.683
4502,6760,0.8659
4502,6914,0.5618
4503,0,25.9503
4503,377,1.2796
4503,2692,0.5612
4503,3117,1.1329
4503,4503,0.0
4503,4546,0.4954
4503,4756,0.4756
4503,5474,0.8957
4503,6382,1.4324
4503,8693,0.6082
4503,9179,1.0718
4503,9236,0.8325
4504,0,20.6336
4504,1329,0.3176
4504,3456,0.8052
4504,4379,0.6498
4504,4504,0.0
4504,5374,0.9115
4504,6618,0.9848
4504,6909,0.9238
4504,7053,0.8357
4504,7475,0.6142
4504,8836,0.6116
4504,9976,1.0127
4505,0,7.9406
4505,269,1.0896
4505,3603,1.3743
4505,4505,0.0
4505,6395,0.9384
4505,7031,1.3169
4505,7853,0.7341
4505,8036,0.9666
4505,8642,1.2895
4505,9253,1.2693
4505,9434,1.0815
4505,9686,0.6779
4506,0,37.2387
4506,384,0.4543
4506,723,0.4567
4506,1343,0.9069
4506,1594,0.9749
4506,4506,0.0
4506,4740,1.1075
4506,5412,0.1795
4506,5557,0.643
4506,8072,0.9223
4506,8845,0.8819
4506,9552,0.316
4507,0,23.4002
4507,1247,0.8171
4507,1650,0.8258
4507,3782,0.9476
4507,4507,0.0
4507,5843,0.5355
4507,6949,0.7467
4507,7273,0.0594
4507,8145,0.6813
4507,8618,1.0524
4507,9399,0.58
4507,9741,0.9053
4508,0,34.112
4508,976,0.7398
4508,1017,1.1283
4508,1268,1.0137
4508,4508,0.0
4508,4521,0.7358
4508,4716,0.7488
4508,4922,1.0536
4508,5817,0.315
4508,7095,0.5151
4508,8840,0.9091
4508,9100,0.7341
4509,0,40.4301
4509,178,0.3854
4509,488,0.6189
4509,2968,0.5113
4509,4509,0.0
4509,6137,0.7941
4509,6193,0.3048
4509,6559,0.9308
4509,7218,0.9544
4509,7817,0.1919
4509,8493,0.9276
4509,9749,0.6461
4510,0,33.9668
4510,254,0.3333
4510,1156,1.1652
4510,2391,0.6225
4510,2777,0.7924
4510,2923,0.565
4510,2971,0.8786
4510,4510,0.0
4510,4729,0.4504
4510,5282,0.8351
4510,6653,0.4637
4510,9540,0.936
4511,0,22.31
4511,525,0.4405
4511,2032,0.5149
4511,3557,1.0845
4511,4511,0.0
4511,5001,0.5919
4511,5884,0.6925
4511,7210,1.0828
4511,8343,0.6363
4511,8584,0.5812
4511,9081,0.528
4511,9397,0.9924
4512,0,24.1579
4512,1310,0.7991
4512,1809,0.4772
4512,3033,0.7111
4512,3942,0.7379
4512,4161,0.7399
4512,4512,0.0
4512,5629,0.2825
4512,5805,0.5173
4512,8234,0.3734
4512,8876,0.2467
4512,8889,0.7969
4513,0,18.5361
4513,327,0.9356
4513,483,0.7683
4513,2399,0.7497
4513,2543,1.0982
4513,3110,0.9199
4513,3421,0.6262
4513,4413,1.1337
4513,4513,0.0
4513,4537,0.826
4513,7236,1.1933
4513,8456,1.1887
4514,0,11.7971
4514,163,0.9943
4514,1609,0.8448
4514,2592,0.3852
4514,4514,0.0
4514,4824,0.4007
4514,5991,0.5695
4514,6093,0.8837
4514,6449,0.8065
4514,7195,0.8397
4514,9314,0.7702
4514,9776,0.9055
4515,0,11.5417
4515,2687,0.4472
4515,3092,0.556
4515,3247,0.307
4515,3843,0.4985
4515,4515,0.0
4515,4674,0.0454
4515,4685,0.9568
4515,6749,0.7171
4515,6926,0.3372
4515,7831,0.8573
4515,9148,0.2008
4516,0,11.8964
4516,2700,0.3711
4516,3184,0.6681
4516,4516,0.0
4516,5049,0.1439
4516,5329,0.8196
4516,6408,0.6241
4516,7624,0.7989
4516,7730,0.9147
4516,8357,0.8062
4516,9809,0.8369
4516,9948,0.9743
4517,0,35.2496
4517,242,1.2419
4517,748,1.3052
4517,3641,0.8262
4517,4517,0.0
4517,4562,1.1353
4517,4971,1.2033
4517,5338,0.8739
4517,6643,1.2225
4517,6709,0.7071
4517,7435,0.5672
4517,7833,1.3354
4518,0,34.5714
4518,561,1.1177
4518,3377,0.9527
4518,3655,1.0348
4518,4061,1.0804
4518,4518,0.0
4518,4781,0.6118
4518,5789,1.0242
4518,6912,0.8608
4518,8097,0.4621
4518,8430,0.8846
4518,9248,0.2647
4519,0,23.7205
4519,1288,0.8003
4519,1300,0.6039
4519,2421,0.0652
4519,2818,0.9782
4519,3384,1.008
4519,4519,0.0
4519,5238,1.0918
4519,6155,0.7388
4519,6483,0.8423
4519,6503,0.9163
4519,6526,0.3362
4520,0,39.7581
4520,1372,0.8511
4520,2881,1.099
4520,3583,1.0571
4520,4520,0.0
4520,4606,1.1021
4520,4755,0.8161
4520,5606,0.5441
4520,6261,0.6788
4520,7247,0.3097
4520,8352,0.9654
4520,8433,1.1118
4521,0,34.3879
4521,976,1.2228
4521,1017,0.8513
4521,4211,1.0933
4521,4508,0.7358
4521,4521,0.0
4521,5817,0.439
4521,6353,1.0866
4521,7095,1.1232
4521,8840,0.2422
4521,9100,0.9995
4521,9209,0.614
4522,0,44.367
4522,1785,0.4539
4522,1916,0.3393
4522,2509,0.741
4522,2621,0.9657
4522,2757,0.1382
4522,4522,0.0
4522,4671,0.7628
4522,4885,0.8456
4522,7954,0.4863
4522,8537,0.9914
4522,9385,0.9908
4523,0,17.4478
4523,1379,0.5826
4523,2248,0.142
4523,2584,0.8577
4523,3729,0.2175
4523,4523,0.0
4523,5297,0.8114
4523,5605,0.0914
4523,7189,0.8366
4523,8313,0.6056
4523,9157,0.8149
4523,9539,0.631
4524,0,29.8493
4524,113,0.2564
4524,126,0.5497
4524,820,0.4999
4524,3326,0.5011
4524,4056,0.5935
4524,4447,0.7348
4524,4524,0.0
4524,5662,0.385
4524,6626,0.2819
4524,8542,0.417
4524,9993,0.602
4525,0,3.9509
4525,2361,0.7717
4525,3031,1.0213
4525,3153,0.2129
4525,4045,0.5693
4525,4525,0.0
4525,6344,0.8125
4525,7642,0.5959
4525,8277,0.4905
4525,8974,0.5693
4525,9072,0.6194
4525,9866,0.7533
4526,0,25.0826
4526,2916,0.8651
4526,3032,1.1507
4526,4190,1.1477
4526,4485,0.5875
4526,4526,0.0
4526,4959,0.6376
4526,7355,0.7989
4526,7928,1.5311
4526,8108,1.1146
4526,9734,0.4556
4526,9821,0.2051
4527,0,35.9343
4527,367,0.5955
4527,1248,0.5211
4527,2925,0.7529
4527,3191,0.1747
4527,4116,0.5869
4527,4123,0.8892
4527,4527,0.0
4527,5887,0.6866
4527,6507,0.575
4527,7219,0.3414
4527,9217,0.2202
4528,0,28.4319
4528,858,0.8386
4528,1542,0.961
4528,3552,1.0147
4528,4110,0.5736
4528,4385,1.1059
4528,4528,0.0
4528,4937,0.7277
4528,5376,0.9192
4528,5391,0.1958
4528,8417,0.2757
4528,9293,0.4953
4529,0,13.6467
4529,1326,0.5399
4529,1401,0.8787
4529,4529,0.0
4529,4746,0.6713
4529,4883,0.8093
4529,6177,0.67
4529,7193,0.4083
4529,7544,0.9522
4529,8293,0.7579
4529,8489,0.0943
4529,8577,0.6648
4530,0,10.9377
4530,629,1.0929
4530,1596,0.6032
4530,2004,0.3487
4530,3049,0.4253
4530,3346,0.917
4530,4530,0.0
4530,4680,0.1304
4530,6763,1.1237
4530,7447,1.0535
4530,7898,0.838
4530,9387,0.9131
4531,0,35.8931
4531,49,0.9328
4531,2292,0.648
4531,2447,0.924
4531,2787,0.1443
4531,3655,0.6971
4531,4531,0.0
4531,4591,0.8764
4531,5452,1.0525
4531,5632,0.8482
4531,6455,0.5989
4531,6886,0.772
4532,0,19.4391
4532,1066,0.8102
4532,1845,0.4451
4532,2025,0.8878
4532,4402,0.1852
4532,4532,0.0
4532,5330,0.8069
4532,5427,0.6099
4532,6064,0.6772
4532,6069,0.5633
4532,8186,0.5042
4532,9066,0.5705
4533,0,7.8228
4533,375,0.8931
4533,1436,0.4506
4533,1722,0.3706
4533,3765,0.4482
4533,4533,0.0
4533,5699,1.0468
4533,5800,0.5745
4533,6783,0.8629
4533,7270,0.9857
4533,9270,0.4276
4533,9401,1.0652
4534,0,25.3315
4534,1143,0.7215
4534,2463,0.9727
4534,4290,1.0463
4534,4459,0.4909
4534,4534,0.0
4534,4984,0.7955
4534,6078,0.3349
4534,6694,0.6549
4534,7233,1.0367
4534,7255,0.499
4534,9881,0.8616
4535,0,18.8691
4535,289,0.4566
4535,1191,0.4088
4535,4320,0.5146
4535,4535,0.0
4535,5226,0.3698
4535,5649,0.6514
4535,5979,0.9277
4535,6230,0.6306
4535,6552,0.2891
4535,7076,1.0305
4535,9009,0.7279
4536,0,13.6902
4536,904,0.3721
4536,1841,1.0625
4536,4414,1.0516
4536,4536,0.0
4536,4969,0.4852
4536,5231,0.6584
4536,5298,0.7871
4536,5626,0.7858
4536,6287,0.7207
4536,6875,0.7704
4536,7231,1.0605
4537,0,17.72
4537,327,0.4484
4537,382,1.2192
4537,480,1.1481
4537,483,0.8622
4537,2352,0.7588
4537,3472,0.7247
4537,4513,0.826
4537,4537,0.0
4537,7087,0.9692
4537,7279,1.1744
4537,7845,0.7336
4538,0,33.7563
4538,1338,0.7758
4538,1795,0.3357
4538,1925,0.7861
4538,2171,1.0408
4538,2549,1.0959
4538,2558,0.838
4538,3490,0.6618
4538,3855,0.3384
4538,4167,0.9089
4538,4538,0.0
4538,8551,1.0632
4539,0,19.3063
4539,899,0.8338
4539,960,0.7499
4539,1081,0.174
4539,1132,0.4824
4539,2238,0.6946
4539,2854,1.0158
4539,4539,0.0
4539,5842,0.4453
4539,6931,0.7788
4539,7073,0.943
4539,8179,0.4917
4540,0,13.7505
4540,1095,0.8695
4540,1164,0.7385
4540,2807,0.7416
4540,3216,0.9727
4540,3756,0.8559
4540,4540,0.0
4540,5679,0.541
4540,6105,0.4483
4540,6336,0.9029
4540,9493,0.9351
4540,9710,1.0818
4541,0,15.7447
4541,96,0.5927
4541,733,0.7618
4541,1316,0.5965
4541,1393,0.7807
4541,2277,0.8088
4541,4541,0.0
4541,5591,0.8265
4541,6381,0.8043
4541,7311,0.5884
4541,7521,0.8268
4541,9794,0.5525
4542,0,15.0623
4542,728,0.9017
4542,4084,0.366
4542,4542,0.0
4542,5937,0.6221
4542,6284,0.4589
4542,6520,0.8443
4542,6616,0.96
4542,7596,0.3104
4542,7983,0.4219
4542,8230,0.8882
4542,9999,0.6638
4543,0,7.8426
4543,1188,1.1824
4543,1260,1.1584
4543,1850,0.2439
4543,2940,1.2047
4543,4543,0.0
4543,5700,1.0876
4543,8184,0.3747
4543,8634,0.6735
4543,9105,0.5472
4543,9478,0.4746
4543,9650,0.7345
4544,0,2.9472
4544,177,1.0876
4544,1076,1.1648
4544,1473,0.9504
4544,2402,0.6905
4544,2689,0.6456
4544,4544,0.0
4544,5934,0.9275
4544,7112,0.7725
4544,8930,0.5265
4544,9280,1.178
4544,9905,1.0391
4545,0,29.1982
4545,35,0.5431
4545,2120,0.6085
4545,3405,0.5976
4545,3550,0.6511
4545,3561,0.7183
4545,4025,0.8879
4545,4545,0.0
4545,4817,0.7232
4545,6011,1.1019
4545,6505,0.8993
4545,8332,0.815
4546,0,25.4978
4546,290,1.1188
4546,377,0.9102
4546,2692,0.6134
4546,3117,0.9807
4546,4503,0.4954
4546,4546,0.0
4546,4756,0.5293
4546,5474,0.9488
4546,6382,0.937
4546,8693,0.5358
4546,9236,0.3372
4547,0,22.2325
4547,1709,0.065
4547,2177,0.5431
4547,2811,0.7071
4547,4547,0.0
4547,4875,0.6013
4547,5519,0.641
4547,5708,0.7586
4547,6708,0.8794
4547,7317,0.6148
4547,8123,0.6125
4547,8478,0.5322
4548,0,22.381
4548,38,1.0479
4548,596,1.0555
4548,1134,0.9787
4548,1335,1.2386
4548,2087,0.8075
4548,2168,0.8836
4548,4024,1.0844
4548,4548,0.0
4548,5237,0.791
4548,5917,0.5309
4548,8167,1.1197
4549,0,32.3099
4549,755,0.5244
4549,990,0.3569
4549,2591,0.9288
4549,3130,0.8924
4549,3324,1.1475
4549,3501,0.2936
4549,4549,0.0
4549,5375,0.3282
4549,6215,0.5661
4549,6247,1.0248
4549,6698,0.9854
4550,0,37.4219
4550,1415,0.2887
4550,1634,0.7576
4550,3364,0.72
4550,4269,0.5487
4550,4550,0.0
4550,5761,0.871
4550,5987,0.6634
4550,6532,0.6463
4550,7721,0.1333
4550,9156,0.6228
4550,9997,0.9578
4551,0,27.3683
4551,171,0.7895
4551,898,0.4827
4551,4551,0.0
4551,5525,0.976
4551,6184,0.8135
4551,6497,0.4357
4551,7597,0.7962
4551,8047,1.0
4551,8852,0.9159
4551,9045,0.8853
4551,9637,0.3583
4552,0,26.1227
4552,2747,0.7546
4552,2764,1.3025
4552,3768,0.7178
4552,3937,0.4531
4552,3999,0.7704
4552,4552,0.0
4552,4568,1.1978
4552,5318,0.7575
4552,5684,0.6377
4552,7068,0.7375
4552,9582,0.823
4553,0,43.2266
4553,427,0.6804
4553,594,0.865
4553,1559,0.9321
4553,2481,0.6195
4553,2621,0.6217
4553,4553,0.0
4553,4605,0.7319
4553,4859,0.4753
4553,5308,0.0868
4553,6099,0.7929
4553,8223,0.7823
4554,0,8.5759
4554,490,0.6162
4554,2660,1.0519
4554,3521,1.0368
4554,4554,0.0
4554,5158,1.0439
4554,6361,0.5184
4554,6421,0.4531
4554,7555,0.6648
4554,8698,0.8544
4554,9495,0.9037
4554,9826,1.1705
4555,0,12.8155
4555,326,0.7854
4555,1453,0.5824
4555,4483,0.4646
4555,4555,0.0
4555,5496,0.9827
4555,5702,0.1103
4555,6093,0.7892
4555,6449,0.8649
4555,7522,0.3254
4555,8964,0.5844
4555,9047,0.4529
4556,0,20.4631
4556,185,0.2919
4556,2055,0.7447
4556,2915,0.0696
4556,3204,0.9865
4556,4270,0.9555
4556,4556,0.0
4556,5154,0.9405
4556,6632,0.5528
4556,7580,0.6015
4556,8814,0.6561
4556,9633,0.5228
4557,0,22.1739
4557,170,0.8085
4557,315,1.13
4557,4557,0.0
4557,4752,0.4305
4557,5692,0.3317
4557,6996,0.8168
4557,7667,0.9451
4557,8528,0.799
4557,9198,0.4766
4557,9736,0.5556
4557,9885,0.4283
4558,0,40.4268
4558,1052,0.5585
4558,2553,1.0764
4558,2754,0.9639
4558,2835,0.83
4558,4050,0.381
4558,4301,0.7498
4558,4558,0.0
4558,5185,1.0074
4558,6920,0.2126
4558,7566,0.7995
4558,8493,0.8311
4559,0,45.439
4559,499,0.8029
4559,661,0.7805
4559,2078,1.2623
4559,2576,1.255
4559,4171,0.892
4559,4559,0.0
4559,4759,1.0665
4559,5811,0.9724
4559,5933,1.0714
4559,7970,1.0092
4559,8112,1.5721
4560,0,30.0988
4560,86,0.6958
4560,196,0.4473
4560,2589,0.4877
4560,2634,0.4974
4560,4494,1.043
4560,4560,0.0
4560,5483,0.4624
4560,5513,0.8527
4560,8156,0.6879
4560,8977,0.4691
4560,9234,0.9955
4561,0,18.3113
4561,527,1.0502
4561,687,0.7059
4561,896,0.4594
4561,2532,0.6754
4561,2567,0.4366
4561,3181,0.9033
4561,4502,0.683
4561,4561,0.0
4561,6595,1.1185
4561,6760,0.4517
4561,7302,0.8351
4562,0,34.1143
4562,1429,0.88
4562,1444,1.1751
4562,1685,1.2086
4562,1978,0.4691
4562,4517,1.1353
4562,4562,0.0
4562,6002,0.5382
4562,6403,0.9082
4562,7472,0.7045
4562,7833,0.2828
4562,8128,0.8287
4563,0,33.3417
4563,472,1.2791
4563,3409,0.9229
4563,4010,0.9891
4563,4057,0.6703
4563,4563,0.0
4563,4611,1.1645
4563,5675,1.3317
4563,6120,0.2315
4563,7000,1.0764
4563,7304,0.5844
4563,9572,1.3198
4564,0,10.5016
4564,663,0.5592
4564,744,0.0777
4564,1094,1.0777
4564,3534,0.5351
4564,3624,1.2494
4564,4339,1.0468
4564,4564,0.0
4564,4927,0.4632
4564,5750,0.8926
4564,7532,1.0401
4564,8688,1.0686
4565,0,37.0483
4565,405,0.2555
4565,473,1.0249
4565,1517,0.4476
4565,1671,1.3201
4565,4565,0.0
4565,5943,1.2614
4565,7593,0.5684
4565,7969,0.1607
4565,9120,0.5885
4565,9295,0.3435
4565,9472,1.0689
4566,0,34.9612
4566,2067,0.4635
4566,2239,1.1794
4566,3052,1.1271
4566,4566,0.0
4566,4599,0.9254
4566,4700,0.6714
4566,6083,0.345
4566,6672,1.0248
4566,7399,0.4913
4566,8481,0.635
4566,8668,0.609
4567,0,30.5073
4567,1332,0.5423
4567,1458,0.9414
4567,2181,0.5373
4567,3350,0.7661
4567,3418,0.951
4567,3949,1.0228
4567,4567,0.0
4567,5380,0.25
4567,6094,1.174
4567,6850,0.5947
4567,7810,0.5826
4568,0,27.2014
4568,590,0.3078
4568,2764,0.5958
4568,3953,0.8983
4568,4202,0.8776
4568,4568,0.0
4568,5182,0.3514
4568,5295,0.8341
4568,5318,0.8416
4568,5684,0.685
4568,6104,0.8659
4568,8227,0.8355
4569,0,32.3976
4569,551,0.706
4569,1048,0.7875
4569,1409,0.94
4569,3617,1.1856
4569,4569,0.0
4569,5358,0.8251
4569,6675,0.6524
4569,7237,0.7622
4569,7275,1.0722
4569,8942,0.3021
4569,9693,0.8483
4570,0,13.4803
4570,1450,0.566
4570,1726,0.7897
4570,1987,0.5363
4570,2647,1.1256
4570,3316,1.3187
4570,4570,0.0
4570,5314,0.9171
4570,5819,0.5193
4570,8172,0.9554
4570,9067,0.429
4570,9964,1.2489
4571,0,37.4029
4571,1005,1.1477
4571,2192,0.2777
4571,3022,0.9651
4571,3599,0.8907
4571,3918,0.9289
4571,4571,0.0
4571,6116,1.094
4571,7499,0.5663
4571,9645,0.59
4571,9822,0.2933
4571,9951,0.6496
4572,0,12.6438
4572,225,0.8086
4572,629,0.989
4572,3111,0.4233
4572,4572,0.0
4572,4614,0.6629
4572,6515,0.911
4572,7221,0.4674
4572,7517,0.4879
4572,9176,0.7407
4572,9375,0.5263
4572,9945,0.992
4573,0,36.9229
4573,1062,0.8426
4573,3207,0.929
4573,3422,0.9322
4573,3682,1.0948
4573,4242,0.1331
4573,4573,0.0
4573,4989,0.7925
4573,7723,1.0065
4573,8345,0.3563
4573,8980,0.7533
4573,9331,0.6524
4574,0,25.7768
4574,1509,0.5015
4574,2492,0.3635
4574,4078,1.0622
4574,4574,0.0
4574,4621,0.3914
4574,4645,1.279
4574,6214,1.2368
4574,6303,1.202
4574,7755,1.0159
4574,8006,0.2313
4574,8706,1.0664
4575,0,4.652
4575,2226,0.7562
4575,4183,0.6848
4575,4575,0.0
4575,4626,1.2766
4575,5408,1.1246
4575,5931,1.3087
4575,7648,0.8285
4575,8080,0.4026
4575,8702,0.8059
4575,8883,0.5015
4575,9041,0.3703
4576,0,34.1532
4576,130,0.6308
4576,804,0.8983
4576,2123,0.8
4576,3048,0.903
4576,3780,0.9292
4576,4576,0.0
4576,6488,0.9163
4576,6645,0.4984
4576,7423,0.6404
4576,8806,0.2783
4576,9773,0.7323
4577,0,13.7525
4577,900,0.4324
4577,1010,0.9222
4577,2658,0.9819
4577,4577,0.0
4577,4819,0.6987
4577,4907,0.8905
4577,5211,0.9738
4577,6824,0.7095
4577,7048,0.3861
4577,8470,0.7378
4577,9823,0.986
4578,0,42.1992
4578,1466,0.4066
4578,1700,0.8658
4578,2782,0.3979
4578,3805,0.8762
4578,4578,0.0
4578,5109,0.772
4578,5401,0.9418
4578,5798,0.9526
4578,6796,1.0088
4578,7225,0.3819
4578,9476,0.6593
4579,0,20.0103
4579,779,1.0015
4579,2399,0.8329
4579,2850,0.7943
4579,3027,1.0775
4579,3110,0.5597
4579,4413,0.3789
4579,4579,0.0
4579,7042,0.2467
4579,7876,1.1298
4579,8456,0.3661
4579,9797,0.9286
4580,0,37.8435
4580,55,0.8865
4580,917,1.183
4580,2344,0.9574
4580,3704,0.9321
4580,3838,1.0215
4580,4580,0.0
4580,4624,1.1996
4580,6315,1.1313
4580,6736,1.1955
4580,8899,0.6496
4580,9424,1.1713
4581,0,19.0461
4581,84,0.7701
4581,1021,0.4036
4581,1829,0.705
4581,2532,0.8563
4581,3907,0.4848
4581,4581,0.0
4581,6791,0.0103
4581,6914,0.7748
4581,7610,0.6727
4581,8217,0.8571
4581,9266,0.7345
4582,0,27.623
4582,51,0.469
4582,421,0.947
4582,727,0.969
4582,2735,0.3776
4582,4582,0.0
4582,6144,0.9017
4582,7182,0.1328
4582,7986,0.5072
4582,8449,0.7422
4582,8485,1.0763
4582,9425,0.4383
4583,0,26.2288
4583,2065,1.4589
4583,2541,0.4008
4583,3032,0.9993
4583,4190,0.8287
4583,4583,0.0
4583,5143,0.0501
4583,5630,0.8067
4583,6300,1.1546
4583,7928,1.3746
4583,8108,1.5724
4583,9733,1.5186
4584,0,30.9324
4584,798,0.9332
4584,1206,0.5775
4584,3712,1.0288
4584,4584,0.0
4584,4644,0.9891
4584,5745,0.0109
4584,6200,0.7769
4584,6692,0.987
4584,7342,0.7379
4584,9376,0.2676
4584,9864,0.337
4585,0,39.45
4585,1425,0.5614
4585,3091,0.5414
4585,4353,0.5402
4585,4585,0.0
4585,4689,1.1375
4585,4791,0.9397
4585,4841,0.8337
4585,4846,1.3041
4585,7715,0.7936
4585,8093,0.7065
4585,8670,1.2846
4586,0,33.9271
4586,2974,0.614
4586,3048,0.2791
4586,3687,0.4221
4586,3780,0.8245
4586,3833,0.8297
4586,4460,0.9713
4586,4586,0.0
4586,6568,0.9106
4586,6792,0.8107
4586,8375,0.5113
4586,9140,1.001
4587,0,19.4975
4587,2706,0.7013
4587,2743,0.7465
4587,3600,0.775
4587,3769,1.0941
4587,4587,0.0
4587,4996,0.7743
4587,5167,0.8486
4587,6596,0.8821
4587,8455,0.7666
4587,8748,0.8292
4587,9231,0.626
4588,0,23.2216
4588,3451,0.3534
4588,4024,0.3178
4588,4588,0.0
4588,5432,0.4262
4588,5708,1.0162
4588,5917,0.9176
4588,6370,0.5381
4588,6400,0.9738
4588,7039,0.5682
4588,7695,0.6843
4588,9803,0.4373
4589,0,28.4533
4589,805,0.4801
4589,1065,0.5573
4589,1572,0.5259
4589,2045,0.5412
4589,3672,0.3147
4589,4423,0.544
4589,4589,0.0
4589,5064,0.7752
4589,5771,0.6739
4589,7563,0.5841
4589,9078,0.6941
4590,0,24.0987
4590,221,0.6638
4590,2691,1.3391
4590,2967,0.8857
4590,3267,0.9958
4590,4590,0.0
4590,6317,0.3036
4590,6923,0.7208
4590,7078,1.261
4590,7526,0.9444
4590,8699,0.5371
4590,8926,1.2764
4591,0,36.3694
4591,1707,0.625
4591,2292,0.355
4591,2447,0.8373
4591,2787,0.8909
4591,4356,1.1146
4591,4531,0.8764
4591,4591,0.0
4591,5452,0.5629
4591,6455,1.0957
4591,8722,1.1421
4591,9754,1.1717
4592,0,26.2666
4592,792,0.0962
4592,1945,0.9421
4592,2804,1.1402
4592,3039,1.0625
4592,4253,0.4564
4592,4592,0.0
4592,4829,0.859
4592,7156,1.1543
4592,7179,0.7694
4592,7297,1.1367
4592,8707,0.1598
4593,0,10.96
4593,583,1.1098
4593,2228,1.0421
4593,3162,1.0078
4593,4070,0.9871
4593,4593,0.0
4593,5120,0.8395
4593,6102,0.8881
4593,7254,0.7909
4593,7993,0.6084
4593,8195,0.407
4593,8208,0.542
4594,0,7.1222
4594,328,0.6409
4594,1701,0.6869
4594,1733,0.5375
4594,2383,0.3565
4594,4262,1.0528
4594,4594,0.0
4594,5054,0.9298
4594,5095,0.7852
4594,6020,0.6867
4594,8308,0.675
4594,8553,0.9995
4595,0,31.3836
4595,238,0.2015
4595,277,0.4157
4595,1328,0.9061
4595,1404,1.2654
4595,1824,0.9553
4595,4595,0.0
4595,4957,0.7001
4595,5115,1.0579
4595,8012,0.8588
4595,8906,0.9331
4595,8981,0.738
4596,0,39.8688
4596,1630,0.8282
4596,1833,0.933
4596,2005,1.0455
4596,3136,0.1863
4596,3680,0.4714
4596,4596,0.0
4596,4728,0.3507
4596,6131,0.8055
4596,8373,0.5786
4596,8787,0.8678
4596,9038,0.8656
4597,0,35.5833
4597,2239,0.5111
4597,3933,0.8069
4597,4356,0.8504
4597,4597,0.0
4597,5779,0.4609
4597,7180,0.7807
4597,7335,0.1241
4597,8481,1.0513
4597,8722,0.9107
4597,9108,0.7682
4597,9754,0.7742
4598,0,2.4174
4598,1127,0.254
4598,1534,0.5837
4598,2402,0.8666
4598,2564,0.6235
4598,3957,1.0001
4598,4598,0.0
4598,4710,1.133
4598,5934,1.1947
4598,6492,0.3747
4598,7457,0.2985
4598,8930,1.1346
4599,0,35.0955
4599,2067,1.037
4599,3052,0.4437
4599,3460,0.9492
4599,3708,1.1311
